,year,ndvi
0,2013-04-11T06:56:52.071000,0.11702795949105801
1,2013-04-18T07:01:20.547000,0.12726533491679337
2,2013-05-20T07:01:33.427000,0.12205538253595184
3,2013-06-05T07:01:34.722000,0.10200637673232249
4,2013-06-21T07:01:26.906000,0.10361595191364369
5,2013-07-07T07:01:31.598000,0.10694260142622439
6,2013-07-23T07:01:29.972000,0.09948927020214916
7,2013-08-08T07:01:32.899000,0.12069443068126355
8,2013-08-24T07:01:34.796000,0.10640075631681986
9,2013-09-09T07:01:33.080000,0.1136690961666466
10,2013-09-25T07:01:25.018000,0.06284125426375285
11,2013-10-11T07:01:25.159000,0.10966968398571503
12,2013-10-27T07:01:15.947000,0.10286338621281019
13,2013-11-12T07:01:15.862000,0.10809960626671475
14,2013-12-30T07:00:56.889000,0.05120630301837997
15,2014-01-31T07:00:36.690000,0.04080020917231235
16,2014-02-16T07:00:22.645000,0.026744544100985524
17,2014-03-20T06:59:57.937000,0.10976273595257016
18,2014-04-21T06:59:25.953000,0.1110467392708955
19,2014-05-07T06:59:09.682000,0.11053237318992616
20,2014-05-23T06:59:01.625000,0.10222813876239754
21,2014-07-10T06:59:23.377000,0.111034197520798
22,2014-07-26T06:59:25.831000,0.10893472600576845
23,2014-08-11T06:59:35.035000,0.0902532074539884
24,2014-08-27T06:59:36.766000,0.10043585757777942
25,2014-09-12T06:59:41.010000,0.0996300845399378
26,2014-09-28T06:59:39.642000,0.10340067866917069
27,2014-10-14T06:59:45.793000,0.09993104551865799
28,2014-10-30T06:59:41.626000,0.11073576381838904
29,2015-01-02T06:59:34.021000,0.0702544938152035
30,2015-02-03T06:59:28.668000,0.02662384453110352
31,2015-02-19T06:59:21.056000,0.04875989402909345
32,2015-04-08T06:58:54.786000,0.09843818357259768
33,2015-05-10T06:58:36.406000,0.17839915478011473
34,2015-05-26T06:58:36.206000,0.16701073814334924
35,2015-06-11T06:58:47.373000,0.1436516255200879
36,2015-06-27T06:58:52.865000,0.06129600581376071
37,2015-07-13T06:59:04.127000,0.12340941855577925
38,2015-07-29T06:59:08.991000,0.0856885351420464
39,2015-08-14T06:59:14.307000,0.10985273674009292
40,2015-08-30T06:59:20.445000,0.11360349000348306
41,2015-09-15T06:59:28.126000,0.09296304573554827
42,2015-10-01T06:59:33.120000,0.11471440259942677
43,2015-11-02T06:59:39.054000,0.12235628098734028
44,2016-04-10T06:59:09.275000,0.20490779315795352
45,2016-04-26T06:59:03.932000,0.22353179513560065
46,2016-05-12T06:59:03.932000,0.30062851909457183
47,2016-05-28T06:59:10.807000,0.2102768770078333
48,2016-06-13T06:59:13.842000,0.17958309059220576
