,year,ndvi
0,2013-05-13T06:57:17.335000,0.3965401895068307
1,2013-06-14T06:57:19.809000,0.21496260345534043
2,2013-06-30T06:57:18.851000,0.2080625003134762
3,2013-07-16T06:57:19.552000,0.20254239623929257
4,2013-08-01T06:57:20.994000,0.14683199689988014
5,2013-08-17T06:57:21.485000,0.18450913228738464
6,2013-09-02T06:57:23.293000,0.17682681030329356
7,2013-09-18T06:57:17.965000,0.1817140456427026
8,2013-10-04T06:57:14.063000,0.13855118571240227
9,2013-10-20T06:57:10.158000,0.0741942927333308
10,2013-11-05T06:57:05.686000,0.12298843541676982
11,2013-12-07T06:56:57.676000,0.22256238768337122
12,2014-01-08T06:56:38.532000,0.22937910293479008
13,2014-02-09T06:56:17.016000,0.25031751313499745
14,2014-02-25T06:56:04.138000,0.29211879429625864
15,2014-03-29T06:55:34.953000,0.4312503616567012
16,2014-05-16T06:54:53.002000,0.19506246734548507
17,2014-06-01T06:54:57.114000,0.1666941353476342
18,2014-06-17T06:55:03.552000,0.15371726674062242
19,2014-07-19T06:55:13.300000,0.14732486000399533
20,2014-08-04T06:55:20.864000,0.14544967007765808
21,2014-09-05T06:55:28.411000,0.13587793881464524
22,2014-09-21T06:55:27.203000,0.11285197893502538
23,2014-10-23T06:55:34.376000,0.13197798924635595
24,2014-11-08T06:55:34.784000,0.13404179257656934
25,2014-12-26T06:55:26.278000,0.17249742469658366
26,2015-01-11T06:55:23.766000,0.19438833718038648
27,2015-01-27T06:55:18.066000,0.20154747686544322
28,2015-02-28T06:55:07.517000,0.34792559230585157
29,2015-04-01T06:54:45.396000,0.12173304113524935
30,2015-05-03T06:54:32.358000,0.3285260153129512
31,2015-05-19T06:54:23.100000,0.2355198265041834
32,2015-06-04T06:54:30.721000,0.1788535698052541
33,2015-06-20T06:54:39.509000,0.16901131990699128
34,2015-07-06T06:54:48.385000,0.16995052694354534
35,2015-07-22T06:54:56.098000,0.16848356391728658
36,2015-08-07T06:54:58.486000,0.06368481157416551
37,2015-08-23T06:55:07.039000,0.10117441980329193
38,2015-09-08T06:55:12.851000,0.14247147154844825
39,2015-09-24T06:55:20.254000,0.09172229734260191
40,2015-10-10T06:55:21.712000,0.1623202773201981
41,2015-10-26T06:55:26.281000,0.06471630163996678
42,2015-11-27T06:55:30.037000,0.3011248681958717
43,2015-12-13T06:55:28.127000,0.34252011743776595
44,2015-12-29T06:55:28.120000,0.3529375090729445
45,2016-01-14T06:55:25.722000,0.41994549549058297
46,2016-01-30T06:55:24.510000,0.17728716079835546
47,2016-02-15T06:55:16.818000,0.5058675207381628
48,2016-03-02T06:55:14.355000,0.5978267977451102
49,2016-03-18T06:55:09.150000,0.42707562554673617
50,2016-04-03T06:54:59.588000,0.6741706288339177
51,2016-04-19T06:54:54.156000,0.5130482807203575
52,2016-05-05T06:54:57.489000,0.065574544010523
53,2016-06-06T06:55:01.663000,0.20279603170943836
54,2016-06-22T06:55:06.431000,0.19530093748076466
55,2016-07-08T06:55:15.174000,0.1613015850063092
56,2016-07-24T06:55:20.521000,0.1462536920896836
57,2016-08-09T06:55:22.616000,0.21031097686033182
58,2016-08-25T06:55:29.413000,0.2088585271971461
59,2016-09-10T06:55:34.093000,0.20435520785826214
60,2016-09-26T06:55:34.761000,0.09523821830243613
61,2016-10-12T06:55:39.733000,0.17624084154764813
62,2016-10-28T06:55:41.923000,0.0628136944968575
63,2016-11-13T06:55:40.709000,0.18052526972728017
64,2016-11-29T06:55:40.969000,0.16718826275448212
65,2016-12-15T06:55:37.105000,0.0834885813614905
66,2016-12-31T06:55:34.582000,0.046984935029881214
67,2017-01-16T06:55:30.057000,0.18311626038709555
68,2017-04-06T06:54:53.095000,0.4253698396094052
69,2017-04-22T06:54:43.649000,0.1999156913823551
70,2017-05-24T06:54:52.705000,0.23111568469508195
71,2017-06-09T06:55:00.825000,0.1733974012212804
72,2017-06-25T06:55:06.211000,0.17609561671629356
73,2017-07-27T06:55:16.494000,0.13150031466818882
